listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year
3623946,Sunny and Spacious Two Bedroom Duplex with Terrace,Entire Home/Apt,Valeria,28/04/2019,192,"Brooklyn, South Slope",2019
3624205,Private bedroom apartment 4B,Private Room,Veronique Camille,12/02/2019,50,"Manhattan, East Harlem",2019
3624387,"Beautiful Apt x Rent in Astoria, NY",Entire Home/Apt,Jeanny,21/05/2019,120,"Queens, Long Island City",2019
3625117,60s-inspired @ a penthouse loft!,Private Room,Ota,10/06/2019,50,"Brooklyn, Bushwick",2019
3625870,Modern Style Meets Old World,Private Room,Joaquin,23/06/2019,85,"Brooklyn, Sunset Park",2019
3626302,Beautiful Clean & Quiet Room! Rm#2,Private Room,Christopher,19/06/2019,59,"Queens, Ridgewood",2019
3626609,Entire Awesome One Bed-Lower East Side Manhattan,Entire Home/Apt,Karen,16/03/2019,104,"Manhattan, Lower East Side",2019
3627106,Great 1BR-private balcony/doorman,Entire Home/Apt,Veronique Camille,20/05/2019,199,"Manhattan, Hell's Kitchen",2019
3627589,Cozy Single private room.,Private Room,Lord Daniel,04/07/2019,34,"Brooklyn, Bedford-Stuyvesant",2019
3628328,2BR Apartment in Doorman Building,Entire Home/Apt,Aldo,04/06/2019,87,"Bronx, Concourse Village",2019
3628553,1 Bedroom  Apartment close to Northwell & JFK,Entire Home/Apt,Louann,14/03/2019,125,"Queens, Queens Village",2019
3630304,Spacious Bedroom 15 mins from NYC!,Private Room,Beatriz,08/06/2019,80,"Queens, Sunnyside",2019
3630309,1BR Comfy Apt - 15min from Midtown,Entire Home/Apt,Pao,19/04/2019,95,"Queens, Sunnyside",2019
3632258,Awesome NYC/UWS  private bed/bath in private home,Private Room,Patricia,15/04/2019,150,"Manhattan, Morningside Heights",2019
3634361,3 Bedroom Duplex,Entire Home/Apt,Dexter,07/07/2019,140,"Brooklyn, Windsor Terrace",2019
3635348,BKLYN Brownstone- Glam Getaway!,Entire Home/Apt,Kini,21/06/2019,150,"Brooklyn, Bedford-Stuyvesant",2019
3636601,"Sunny and Quiet private apartment, great location!",Entire Home/Apt,Michael,30/04/2019,95,"Manhattan, Chelsea",2019
3638841,Cozy 1 BD apartment in Sunset park,Entire Home/Apt,Karina,24/03/2019,100,"Brooklyn, Sunset Park",2019
3641819,Sunlight filled top floor refuge with roof deck,Entire Home/Apt,Shawna,05/01/2019,175,"Brooklyn, Prospect Heights",2019
3642801,"Cozy Brooklyn  studio, 30 min to Manhattan",Entire Home/Apt,Katya,23/06/2019,80,"Brooklyn, Prospect-Lefferts Gardens",2019
3643392,Relaxed Elegance in a Brownstone,Private Room,Seun And Marie,02/07/2019,69,"Brooklyn, Bedford-Stuyvesant",2019
3644017,"Lovely, quiet, private, close to everything",Private Room,Danica,04/06/2019,85,"Queens, Ditmars Steinway",2019
3645284,Reno 2BR~Sleeps5~Prime Upper east~,Entire Home/Apt,Host,07/04/2019,160,"Manhattan, Upper East Side",2019
3652230,Bay Beauty - Room On The Water!,Private Room,Haya,07/07/2019,113,"Queens, Rockaway Beach",2019
3653996,"BRAND NEW 1BD, Columbus Circle!!",Entire Home/Apt,Mike,15/03/2019,110,"Manhattan, Hell's Kitchen",2019
3655367,Sunny/Cozy 1BD,Entire Home/Apt,Frank,06/01/2019,81,"Brooklyn, Crown Heights",2019
3659544,Home Away from Home-Room in Midtown,Private Room,Marco,23/06/2019,69,"Manhattan, Hell's Kitchen",2019
3662724,5144-Prime Doorman!78ST & Madison,Entire Home/Apt,Jeremy & Laura,30/05/2019,175,"Manhattan, Upper East Side",2019
3662795,Comfortable Place in Brooklyn,Private Room,Maia,15/04/2019,49,"Brooklyn, Midwood",2019
3662827,Nolita Duplex w/ private terrace,Entire Home/Apt,Brooke,30/06/2019,191,"Manhattan, Nolita",2019
3663178,"Landmark Cottage, Brownstone block",Entire Home/Apt,Adam,02/07/2019,216,"Brooklyn, Crown Heights",2019
3663984,Sunny & Modern 1-BR | Central Park,Entire Home/Apt,AFI Apartments,02/02/2019,118,"Manhattan, Upper East Side",2019
3664439,"Murray Hill, The Heart of Manhattan",Private Room,Alicia,11/06/2019,95,"Manhattan, Midtown",2019
3666653,Brooklyn Brownstone,Entire Home/Apt,Robert,04/07/2019,170,"Brooklyn, Bay Ridge",2019
3666709,Cozy Private UES Studio Apt!,Entire Home/Apt,Amanda,30/05/2019,99,"Manhattan, Upper East Side",2019
3670659,"Bright & New Reno, Quiet Block",Entire Home/Apt,Benjamin,27/03/2019,172,"Brooklyn, Bedford-Stuyvesant",2019
3673938,Affordable long stay room for individual,Private Room,Normandy,19/05/2019,50,"Brooklyn, Bedford-Stuyvesant",2019
3674757,Cozy Vintage Artist Flat(Williamsburg/Bushwick),Private Room,Drew & Kristen,02/06/2019,77,"Brooklyn, Bedford-Stuyvesant",2019
3675957,"Brooklyn Loft Studio, One Subway from Manhattan",Entire Home/Apt,Douglas,18/06/2019,125,"Brooklyn, Navy Yard",2019
3677769,Beautiful Large Sunny Bedroom,Private Room,Pamela,24/06/2019,75,"Queens, Sunnyside",2019
3678064,Per/night Room Brklyn New York,Private Room,Sue,05/07/2019,55,"Brooklyn, Crown Heights",2019
3678796,beautiful brownstone,Entire Home/Apt,Linda Green And Norga,24/06/2019,99,"Brooklyn, Bedford-Stuyvesant",2019
3678990,Sunny Warm Quiet NYC Retreat,Private Room,Carrie,13/06/2019,70,"Manhattan, Washington Heights",2019
3684144,(Hidden by Airbnb) ! BrooklynCleanRoom!!,Private Room,Natsuko,25/06/2019,55,"Brooklyn, Bushwick",2019
3684302,Crown Hts Beauty: Quiet and Cozy!,Entire Home/Apt,Amanda,29/06/2019,100,"Brooklyn, Crown Heights",2019
3685704,Private Apt. in Brooklyn Brownstone + Garden,Entire Home/Apt,Nick,29/05/2019,95,"Brooklyn, Bedford-Stuyvesant",2019
3686972,1 BR Apt steps from Central Park! #10223,Entire Home/Apt,Luci,01/07/2019,200,"Manhattan, Upper West Side",2019
3688168,The Brooklyn Public House Apartment,Entire Home/Apt,Andriana,23/06/2019,400,"Brooklyn, Fort Greene",2019
3689140,"West Village Loft, 2nd floor",Entire Home/Apt,Gary,30/06/2019,197,"Manhattan, West Village",2019
3696043,Weeklong Discounted Bklyn Apt by Train & Near Dwtn,Entire Home/Apt,Kevin,01/07/2019,75,"Brooklyn, Brownsville",2019
3696746,Fabulous Loft Studio in Gramercy,Entire Home/Apt,Jed,02/01/2019,180,"Manhattan, Gramercy",2019
3697432,Experience NYC to the fullest @UES!,Private Room,Jime,19/01/2019,73,"Manhattan, Upper East Side",2019
3698111,Your NYC home in the Upper East Side!,Private Room,Jime,29/05/2019,87,"Manhattan, Upper East Side",2019
3698241,Your NYC headquarters @ the Upper East Side!,Private Room,Jime,27/06/2019,74,"Manhattan, Upper East Side",2019
3700364,Greenwich Village in the Sky,Entire Home/Apt,Dawnie,19/06/2019,199,"Manhattan, Greenwich Village",2019
3704067,Garden Apartment with private patio in Townhouse,Entire Home/Apt,Ellen,21/01/2019,175,"Brooklyn, Clinton Hill",2019
3710436,THREE BEDROOM APARTMENT IN BROOKLYN,Entire Home/Apt,Mitch,01/07/2019,199,"Brooklyn, Bedford-Stuyvesant",2019
3710685,Vintage NYC apt 15min from Times Sq,Entire Home/Apt,Steven,01/07/2019,100,"Queens, Sunnyside",2019
3711039,Summer Porch: Taking Manhattan? Sleep in Astoria!,Shared Room,Alia,04/07/2019,45,"Queens, Astoria",2019
3715638,Sunny Private Room at Central Park!,Private Room,Saint,05/07/2019,72,"Manhattan, East Harlem",2019
3715824,Quiet spot in NYC,Entire Home/Apt,Walt,08/06/2019,129,"Manhattan, East Village",2019
3716193,Beautiful 2 Bedroom Townhouse,Entire Home/Apt,"Erin, Avi, Kaleb & Shiloh",27/06/2019,100,"Brooklyn, Bedford-Stuyvesant",2019
3728309,Private room in 3 bedroom apartment Bed Stuy,Private Room,Amanda,01/05/2019,45,"Brooklyn, Bedford-Stuyvesant",2019
3728837,Factory Converted Studio Loft in GP,Entire Home/Apt,Vida,01/04/2019,129,"Brooklyn, Greenpoint",2019
3735483,Beautiful Room in Sunny Brooklyn Apartment,Private Room,Juliana,04/01/2019,55,"Brooklyn, Bedford-Stuyvesant",2019
3739712,Rest your head-West Side Manhattan,Private Room,Samuel,26/06/2019,125,"Manhattan, Hell's Kitchen",2019
3740402,NYC: an Upper-Eastside room of your own!,Private Room,Jime,29/06/2019,82,"Manhattan, Upper East Side",2019
3741530,Large Light-Filled Brownstone 1-BR,Entire Home/Apt,Gemma,12/03/2019,90,"Brooklyn, Bedford-Stuyvesant",2019
3741728,Missy's Place,Entire Home/Apt,Melissa,27/06/2019,117,"Brooklyn, Bedford-Stuyvesant",2019
3741945,Have your NYC experience with us!,Private Room,Jime,01/06/2019,71,"Manhattan, Upper East Side",2019
3742373,Beautiful apartment by Columbus Circle,Entire Home/Apt,Andrew,02/01/2019,390,"Manhattan, Chelsea",2019
3743048,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,Private Room,Meghan,06/05/2019,58,"Staten Island, St. George",2019
3747567,Sunny Bedroom in El Barrio,Private Room,Liz And Melissa,23/05/2019,80,"Manhattan, East Harlem",2019
3749971,Williamsburg Apt. w/ private patio,Private Room,Sofia,01/07/2019,115,"Brooklyn, Williamsburg",2019
3752035,New & Modern 2 BR Brownstone Apt.,Entire Home/Apt,Elito,17/06/2019,180,"Brooklyn, Bedford-Stuyvesant",2019
3757461,"Manhattan Sun Drenched 
Near Gramercy",Private Room,Lola,22/06/2019,69,"Manhattan, Gramercy",2019
3758296,Central Park West & Columbia U: Comfy Private Room,Private Room,Ms. Yvonne,02/01/2019,85,"Manhattan, Morningside Heights",2019
3758686,★ Convenience & Comfort Awaits!  ♥️ Your Stay! ★,Entire Home/Apt,O.D.,16/06/2019,117,"Brooklyn, Crown Heights",2019
3759009,Spacious Studio in West Village!,Entire Home/Apt,Nancy,25/06/2019,219,"Manhattan, West Village",2019
3760029,Charming studio for rent in Astoria,Entire Home/Apt,Sylvia,02/07/2019,100,"Queens, Astoria",2019
3760158,Hey Beautiful Brooklyn Brownstone!,Entire Home/Apt,Donna,21/04/2019,320,"Brooklyn, Prospect Heights",2019
3760824,Bushwick Room w/ Private Entrance & Bathroom!,Private Room,Julie,15/06/2019,110,"Brooklyn, Bushwick",2019
3764540,"Beautiful 1BR with Yard, Williamsburg",Entire Home/Apt,Michael,18/06/2019,134,"Brooklyn, Williamsburg",2019
3766496,THEATRE DISTRICT - LARGE ROOM,Private Room,Josh,24/06/2019,110,"Manhattan, Hell's Kitchen",2019
3766770,Romantic 1 bedroom Part2 Harlem USA,Entire Home/Apt,Tae,29/04/2019,150,"Manhattan, East Harlem",2019
3767156,Mid-Century Modern Garden Paradise,Entire Home/Apt,Carmia And Joe,23/06/2019,149,"Brooklyn, Bushwick",2019
3767267,Lovely private room in Manhattan,Private Room,Trish,05/06/2019,85,"Manhattan, Morningside Heights",2019
3768977,"2 bedroom Duplex condo
+ yard 7 min to Manhattan",Entire Home/Apt,Ehsan,13/06/2019,170,"Queens, Astoria",2019
3769052,Great Sunny Spacious Room,Private Room,Melody,05/04/2019,40,"Bronx, Mount Hope",2019
3771656,Amazing Upper East Side Location,Private Room,Yevgeny,01/07/2019,95,"Manhattan, Upper East Side",2019
3771845,Private Room in Great NYC Nbrhood,Private Room,Edward,23/06/2019,95,"Manhattan, Lower East Side",2019
3775259,BED-STUY SOUTHERN COMFORT,Entire Home/Apt,Ella,06/07/2019,165,"Brooklyn, Bedford-Stuyvesant",2019
3775379,Peaceful Studio in Prospect Heights,Entire Home/Apt,Liz,19/05/2019,120,"Brooklyn, Prospect Heights",2019
3779230,"Bright, cozy den in 4 bedrm duplex.",Private Room,Paris,05/06/2019,40,"Brooklyn, Bedford-Stuyvesant",2019
3779262,BKLYN BROWNSTONE: The Stuyvesant,Entire Home/Apt,Anthony/Joanne,28/05/2019,130,"Brooklyn, Bedford-Stuyvesant",2019
3780113,Studio apartment,Entire Home/Apt,Laurent,29/06/2019,120,"Manhattan, Harlem",2019
3780715,Akua's Bed-Stuy Study,Private Room,Carlton,21/06/2019,120,"Brooklyn, Bedford-Stuyvesant",2019
3780951,Charming Harlem apartment,Shared Room,Gina,26/05/2019,115,"Manhattan, Harlem",2019
3782441,cute convenient village suite,Private Room,Ali,02/05/2019,170,"Manhattan, Greenwich Village",2019
3782925,Cute apartment with Backyard,Entire Home/Apt,Andrew,23/06/2019,124,"Brooklyn, Williamsburg",2019
3783021,Entire Luxury Newly Renovated Studio,Entire Home/Apt,Ofer,19/06/2019,99,"Manhattan, Upper West Side",2019
3785438,Quiet Oasis in the Middle of it All,Entire Home/Apt,Benjamin,30/03/2019,158,"Brooklyn, Fort Greene",2019
3790118,Metro-luxe Tuscan Suite Private Room,Private Room,Anne,17/06/2019,55,"Bronx, Mott Haven",2019
3790746,Tidy Sweet Room in Sugar Hill/Hamilton Heights,Private Room,Tamara,22/06/2019,72,"Manhattan, Harlem",2019
3791325,1BR Clinton Hill Apt Beautiful Garden - Video,Entire Home/Apt,Vernon,25/05/2019,150,"Brooklyn, Clinton Hill",2019
3791554,Cosy Inwood apartment,Private Room,Emilie,30/06/2019,39,"Manhattan, Inwood",2019
3792246,private bedroom in NYC apartment,Private Room,Pamela,22/06/2019,49,"Queens, Ridgewood",2019
3793161,location Vera,Private Room,Petya,14/05/2019,39,"Queens, Woodside",2019
3793246,large 1 BR in heart of East Village,Entire Home/Apt,Marina,12/05/2019,200,"Manhattan, East Village",2019
3793874,Beautiful West Village 1 BR Apt--Best Location!,Entire Home/Apt,Leena,28/06/2019,200,"Manhattan, West Village",2019
3798941,Williamsburg Penthouse Guestroom,Private Room,Martin,21/06/2019,105,"Brooklyn, Williamsburg",2019
3799598,★Unique two bedroom on 2nd Avenue★,Entire Home/Apt,Zev,23/06/2019,260,"Manhattan, East Village",2019
3800547,PrivatePeaceful Pad near JFKairport,Entire Home/Apt,Marie Yves,24/06/2019,90,"Brooklyn, Canarsie",2019
3802218,Cozy Private Bedroom,Private Room,Chandra,12/06/2019,53,"Bronx, Mott Haven",2019
3802538,Best location in NYC,Private Room,Jeevan,19/05/2019,99,"Manhattan, Hell's Kitchen",2019
3808119,"Charming, Airy 2 Bedroom Brownstone in Bed-Stuy",Entire Home/Apt,Cathy,22/06/2019,135,"Brooklyn, Bedford-Stuyvesant",2019
3808230,Big Beautiful Bedroom w/Private Bathroom,Private Room,Morgan,18/06/2019,85,"Brooklyn, Prospect Heights",2019
3808323,Large Private Rm in Historic Central Harlem Home,Private Room,Atlantis & Carmen,21/06/2019,68,"Manhattan, Harlem",2019
3808620,Great Renovations. Columbus Circle,Entire Home/Apt,Mike,21/04/2019,87,"Manhattan, Hell's Kitchen",2019
3811639,Beautiful sun-filled Loft BROOKLYN,Entire Home/Apt,Samantha,22/06/2019,150,"Brooklyn, Bushwick",2019
3812222,"Suite w/private bath, Forest Hills",Private Room,Ruth,18/05/2019,125,"Queens, Forest Hills",2019
3812554,"Master Bedrm, Steam Shr/Jacuzzi, FH",Private Room,Ruth,19/05/2019,145,"Queens, Forest Hills",2019
3817216,Doorman nice 1bd/ United Nations!!,Entire Home/Apt,Mike,31/05/2019,87,"Manhattan, Murray Hill",2019
3817304,"Stay 30 min to Times Sq in quaint Sunnyside, Qns",Private Room,Chad,24/06/2019,50,"Queens, Sunnyside",2019
3817666,ColumbusCircle~W/D~new BLDG~Balcony,Entire Home/Apt,Host,23/03/2019,150,"Manhattan, Hell's Kitchen",2019
3818298,Sunny 1bed Oasis in South Harlem/Upper West Side,Entire Home/Apt,Amanda,07/01/2019,120,"Manhattan, Harlem",2019
3819407,"UWS Charmer, Central Park/Lincoln Center",Entire Home/Apt,Tina,26/05/2019,325,"Manhattan, Upper West Side",2019
3819946,Great cozy in Brooklyn,Private Room,Fabeye & Nabou,08/04/2019,33,"Brooklyn, Bedford-Stuyvesant",2019
3826226,Brooklyn 2 bedroom Apartment,Entire Home/Apt,Marcus,24/06/2019,165,"Brooklyn, Bedford-Stuyvesant",2019
3826908,"Home, Sweet Home!",Private Room,Haim,06/07/2019,79,"Queens, Long Island City",2019
3827311,Cozy & Sunny Hamilton Heights Apt,Entire Home/Apt,Maia,12/06/2019,125,"Manhattan, Harlem",2019
3829261,Beautiful Terrace Room,Private Room,Larry,03/05/2019,40,"Brooklyn, Canarsie",2019
3829609,Brooklyn's finest. Renovated apt!,Entire Home/Apt,Fernando,11/04/2019,76,"Brooklyn, Crown Heights",2019
3832444,Bushwick schoolhouse,Private Room,Kurt,28/03/2019,45,"Brooklyn, Bushwick",2019
3832863,1 Bedroom w/ huge Deck in West Village/SOHO,Entire Home/Apt,Wendy,30/03/2019,265,"Manhattan, West Village",2019
3835633,The Emerald Room,Private Room,Larry,23/06/2019,45,"Brooklyn, Canarsie",2019
3835681,"Great location, new lower rates!!!",Private Room,Angelo,20/06/2019,50,"Queens, Ditmars Steinway",2019
3835740,Cozy & Comfy in Bedstuy,Private Room,Seun And Marie,29/06/2019,72,"Brooklyn, Bedford-Stuyvesant",2019
3835757,...New lower rates for low season!!,Private Room,Angelo,21/06/2019,50,"Queens, Ditmars Steinway",2019
3835766,Oasis in a Brownstone,Private Room,Seun And Marie,26/05/2019,57,"Brooklyn, Bedford-Stuyvesant",2019
3836199,"2 bedroom with yard, 4 mins to LGA",Entire Home/Apt,Telmo,04/06/2019,120,"Queens, East Elmhurst",2019
3838375,"Cheerful, Comfortable & Convenient",Entire Home/Apt,Lisa,06/07/2019,249,"Manhattan, Upper West Side",2019
3839364,"Fabulous Large 1 Bed in Riverdale, Bronx NYC",Entire Home/Apt,Karen,05/07/2019,95,"Bronx, Fieldston",2019
3840000,4 ROOM RAILROAD - WILLIAMSBURG,Entire Home/Apt,Ryan,24/01/2019,90,"Brooklyn, Williamsburg",2019
3840286,"Modern, sunny two bedroom",Entire Home/Apt,Allison,31/03/2019,246,"Brooklyn, Williamsburg",2019
3840324,Williamsburg + private patio garden,Entire Home/Apt,Matt,26/02/2019,120,"Brooklyn, Williamsburg",2019
3840541,Spacious Modern Loft in Cobble Hill,Entire Home/Apt,Gary,13/06/2019,150,"Brooklyn, Downtown Brooklyn",2019
3848431,Apt in Harlem 1 month minimun stay,Entire Home/Apt,Dolores,23/01/2019,120,"Manhattan, Harlem",2019
3849226,Gorgeous Room in Heart of Soho,Private Room,Leighann,22/05/2019,149,"Manhattan, SoHo",2019
3850493,JOE'S PARADISE 5019,Entire Home/Apt,Joseph,06/07/2019,139,"Brooklyn, Flatlands",2019
3851623,"Convenient, Greenwich/West Village Apartment",Entire Home/Apt,Pam,05/01/2019,200,"Manhattan, Greenwich Village",2019
3851911,large sunny pre war studio,Entire Home/Apt,Velma,08/06/2019,115,"Brooklyn, Bedford-Stuyvesant",2019
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,Private Room,Natasha,01/07/2019,149,"Queens, Arverne",2019
3852988,"Lovely, modern townhouse",Entire Home/Apt,Kate,07/07/2019,135,"Brooklyn, Sunset Park",2019
3857863,Studio In Townhouse,Private Room,John & Catherine,24/06/2019,105,"Manhattan, Washington Heights",2019
3866538,Home Away from Home,Entire Home/Apt,Chris,26/06/2019,98,"Manhattan, Upper West Side",2019
3866843,"Renovated, Nice 1BD Central Park",Entire Home/Apt,Mike,16/03/2019,87,"Manhattan, Upper West Side",2019
3866888,Midtown NYC 2bdrm with patio! 2D,Entire Home/Apt,Nina,05/05/2019,150,"Manhattan, Midtown",2019
3867293,Breathtaking Penthouse Skyline Room & 20min to NYC,Private Room,Ota,09/01/2019,50,"Brooklyn, Bushwick",2019
3868100,Heart of LES + Patio,Entire Home/Apt,James,28/04/2019,225,"Manhattan, Lower East Side",2019
3868344,elegant pre war two bedroom flat,Entire Home/Apt,Velma,07/06/2019,151,"Brooklyn, Bedford-Stuyvesant",2019
3869398,private Greenpoint apt,Entire Home/Apt,Kory,18/06/2019,75,"Brooklyn, Greenpoint",2019
3869779,Loft in Bushwick/East Williamsburg,Entire Home/Apt,Alex,20/06/2019,150,"Brooklyn, Bushwick",2019
3870158,Cozy East Village/Gramercy Studio by Union Square,Entire Home/Apt,Eliane,17/06/2019,145,"Manhattan, East Village",2019
3870294,Large 1-Bedroom by Subway with Elevator and Charm!,Entire Home/Apt,Irena,09/06/2019,250,"Manhattan, East Village",2019
3874702,A garden apartment in a brownstone.,Entire Home/Apt,Marek,02/06/2019,145,"Brooklyn, Clinton Hill",2019
3882466,5132- Huge Studio! SWIMMING POOL,Entire Home/Apt,Jeremy & Laura,31/03/2019,168,"Manhattan, Upper West Side",2019
3883020,Huge Apartment! Convenient! Artsy! Comfy!,Entire Home/Apt,Rez,30/06/2019,104,"Brooklyn, Crown Heights",2019
3884893,Convenient Lovely Manhattan Private Bathroom,Private Room,Ian,03/07/2019,95,"Manhattan, East Harlem",2019
3885177,"Clean/nice Suite 5m T LIRR,B,Q65,13",Private Room,Del,19/05/2019,95,"Queens, Flushing",2019
3888469,Private room,Private Room,Deborah,02/01/2019,100,"Bronx, Longwood",2019
3888752,"Bright, quiet, cozy 1BR by C Park!",Entire Home/Apt,Michael,30/06/2019,195,"Manhattan, Upper West Side",2019
3890417,Sunrise & Sunset in Penthouse - 20min to Manhattan,Private Room,Ota,02/01/2019,45,"Brooklyn, Bushwick",2019
3892700,Cozy 1BR-Country living in NYC!,Entire Home/Apt,Aurelie,30/06/2019,70,"Staten Island, Clifton",2019
3895930,Beautiful 2br in Williamsburg,Entire Home/Apt,Amitai,31/05/2019,116,"Brooklyn, Greenpoint",2019
3896701,Spacious Master Bed w Private Ensuite Bath in EV,Private Room,Jesse,25/05/2019,129,"Manhattan, East Village",2019
3897387,Bed & Bath in Park Slope Mansion,Private Room,Virginia,30/06/2019,125,"Brooklyn, Park Slope",2019
3902156,Fort Greene Gem,Entire Home/Apt,Sandra,04/01/2019,165,"Brooklyn, Fort Greene",2019
